target_id	name
Q391348	Imagine Dragons
Q5743178	Kamienny Dwór
Q15126142	transport aircraft
Q30689015	Ben H. Allen
Q413	physics
Q27392	Bristol Cars
Q59403799	Lexicon Model for Ontologies: Community Report, 10 May 2016
Q5536568	George B. McClellan, Jr.
Q21111612	neuroblast fate determination
Q264089	Silvareccio
Q1010221	Hayle
Q1348059	panel
Q1724915	use
Q6387791	Ken Hinkley
Q19668585	Shirley Wiitasalo
Q17092469	Eutheria
Q26375	Phasianidae
Q67178330	Los Huesos
Q3403917	Prisma Media
Q57448	Ningxia Hui Autonomous Region
Q19113019	Poems of Optimism
Q812880	cube
Q3945143	Saints & Sinners
Q41554347	Hiram Kümper
Q33138476	Zespół dworski
Q7494785	Sherdukpen
Q22827172	Richard Socher
Q2967636	Cruzeño
Q5769989	Hiroaki Fujii
Q3806464	James Bond Theme
Q24788099	Natural killer cell receptor 2B4
Q24123505	Phosphate transporter BP1014
Q12360193	Bang
Q409205	xenobiotic
Q29717486	sad
Q2261656	human torso
Q2755753	area of London
Q14860502	leukocyte cell-cell adhesion
Q5403208	Ethel Schwabacher
Q132543	Diana
Q33904	Nihali
Q947400	Hexham
Q7860962	road type
Q12953564	Northern Mashan language
Q5320804	Dąbrówka, Rawicz County
Q6482558	Category:Deaths in China
Q60558647	Werner Pohl
Q452560	Pell James
Q7139996	Parski, Łódź Voivodeship
Q181503	Frits Van den Berghe
Q5981519	Ian Fitzgibbon
Q595802	Museum Plantin-Moretus
Q196626	context
Q7937461	Viva Forever
Q37064088	Evaluation of Salmonella Growth at Low Concentrations of NaNO2 and NaCl in Processed Meat Products Using Probabilistic Model
Q63381313	BERUFENET
Q8461136	Category:Flashlights
Q28810820	replacement mark of banknote
Q35980068	Tine Katinka Jensen
Q5189298	crown
Q14860540	clathrin-coated pit
Q2016567	Maverick
Q11631467	誓い (jealkbの曲)
Q16841	Himalia
Q393482	Shunyi District
Q11826511	scientific work
Q1755175	Love Letters from Elvis
Q160020	shadow
Q37547882	Guilherme
Q9202071	Dariusz Kowalski
Q3413219	Arts-et-Métiers
Q17097086	Espen Klouman Høiner
Q60607530	Φέη
Q918369	Nehemiah Persoff
Q29043940	Operating systems review
Q15343039	établissement public
Q316032	John C. McGinley
Q7254024	Psary, Łowicz County
Q27043864	Фрукты, овощи и картофель переработанные и консервированные, а также услуги (ОКПД2 10.3)
Q28855038	supernatural being
Q23216141	DNA-3-methyladenine glycosylase I SSUBM407_0056
Q2831527	Albert Rémy
Q319397	Kętrzyn
Q11189	proxy server
Q7022842	Category:Death
Q2521425	Inwałd
Q162753	Sophie Marceau
Q1121708	failure
Q2059831	History of the bicycle
Q23308564	18+
Q4371259	Polish-Lithuanian occupation of Moscow
Q66494116	Virus Information Summary List
Q139564	Atlantic City
Q59928832	Pro Pilot II
Q1836974	Brzeźnica, Wadowice County
Q2926164	Brooklyn–Manhattan Transit Corporation
Q686793	Adrian Jones
Q11525870	Tokyo Metropolitan Road and Kanagawa Prefectural Road Route 506
Q16615633	This Is My Life
Q84	London
Q6773560	Marshall Efron
Q11525872	Tokyo Metropolitan Road and Kanagawa Prefectural Road Route 51
Q80097921	Fallen Angel
Q1456042	Hadronization
Q3425474	Renn Productions
Q1898540	Woodbridge
Q68815655	Heriot
Q18758150	Full Speed
Q2591262	Kalaw Lagaw Ya
Q5213494	Pęcice
Q2512993	Whit Monday
Q3048096	Edmund Grainger
Q2828964	Akei
Q8080826	Łoźnica, West Pomeranian Voivodeship
Q500909	Montes Pyrenaeus
Q3311587	Michèle Bokanowski
Q3531436	Tomson Highway
Q27131980	Turkia
Q439767	Shannon Lucio
Q12615031	Jeon Gook-hwan
Q3551233	Bleach universe
Q23315586	guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase BN112_0775
Q1998459	Free State of Mecklenburg-Schwerin
Q7375238	Royseven
Q5517829	Galactosamine (N-acetyl)-6-sulfatase
Q4880898	Behind the Shadows
Q3536381	Gautham Menon
Q5134785	Clock Strikes
Q56871878	The Mole in Town
Q361610	Xander Berkeley
Q64357771	株式会社ピースオブケイク
Q1344207	Ring
Q3174405	Kristaq Dhamo
Q6433609	Kostów
Q169930	extended play
Q13560595	Head
Q14153484	Snow White
Q129983	Estonian kroon
Q2413805	David Greenwalt
Q187572	Zell am See
Q18265169	Tube1
Q501151	Meriwether County
Q3267759	Blue Line
Q6432883	Korzeniów, Podkarpackie Voivodeship
Q16271261	malacologist
Q8002632	Wilków, Świdnica County
Q1414418	Straduny
Q5574503	Gnuszyn
Q7703466	Terrence Hardiman
Q29781980	nr1h4
Q191015	Trakai
Q6907964	Moonshine
Q165711	Sire
Q3111396	Gorum language
Q298838	Billy Connolly
Q7510949	Siemianice, Lower Silesian Voivodeship
Q28429590	Cardwell
Q16243728	Best Day of My Life
Q1400264	artist collective
Q27680201	Riemann's Music Dictionary (1901–1904)
Q683385	Swiss patrician family
Q3117	Bergisch Gladbach
Q2929120	By
Q6884125	Mixtepec Mixtec
Q163359	local administrative unit in the NUTS system
Q2272537	Abertillery
Q7915983	Varli
Q15630906	rural district
Q24779298	Transcription elongation factor Spt6, helix-hairpin-helix motif
Q16279352	Mercury
Q15745266	Tim Jo
Q24727595	Steroidogenic acute regulatory protein
Q5200157	confections
Q138232	Sverrir Gudnason
Q211040	Rose McGowan
Q4893580	Bernard Reder
Q2605943	Mewati
Q15141646	data storage
Q7489783	Ngen
Q11734448	Kamień, Wrocław County
Q29975679	Zespół dworski
Q625882	Diva
Q81676	flag of Australia
Q7651680	Svart Records
Q6705359	Luszkówko
Q22828761	納粹德國
Q200742	Mexican National Anthem
Q9051	Luxembourgish
Q16222281	Joel Little
Q3159870	Jacques Richard
Q4352496	League of Assassins
Q24721247	Dynein light chain, type 1/2, conserved site
Q5446967	field agent
Q3385882	Pierre Le Tellier
Q1276284	vehicle door
Q12241028	Mohammad Malas
Q64692657	Nicky Birch
Q4232047	Kończewice, Kuyavian-Pomeranian Voivodeship
Q3967227	Spray River
Q33358	Hawai'i Sign Language
Q3894	Kampala
Q37232904	Mouse
Q1942017	Ted Dekker
Q447338	Joan Wasser
Q1156771	Muille-Villette
Q36935894	Suhre
Q868473	smooth function
Q3782865	Hamilton Mitchell
Q10919869	Lee Gi-kwang
Q1118268	Communauté de communes du Pays Réuni d'Orange
Q115081	Lewis County
Q191072	cadastre
Q2811247	The 1975
Q8041107	Węgierki
Q1673509	Rolandwerft
Q47517769	LC_MESSAGES
Q231951	Connie Nielsen
Q3589038	thickness
Q1633322	Hubert Mulzer
Q911916	intensive or extensive property
Q28660152	Alice Stallknecht
Q20823	Kaska
Q14897889	positive regulation of filopodium assembly
Q6287550	Joseph V. Brady
Q6421137	Klisino
Q41797511	Cytochrome P450 superfamily
Q7596772	Stage 6 Films
Q3334	Haute-Corse
Q4815792	Atıl İnaç
Q3238805	Alaska Time Zone
Q9204893	Lee Kyung-hee
Q30095717	Zespół dworski
Q24723491	EGF-like domain
Q1524	Athens
Q33390	Cree
Q24034552	mathematical concept
Q695365	Erciş
Q745041	Timo K. Mukka
Q221237	Jericho
Q742421	theatrical troupe
Q12619054	初恋
Q39545727	Socioeconomic and demographic effects of malaria eradication: a comparison of Sri Lanka and Sardinia.
Q7310982	Reli
Q451706	Gianna Maria Canale
Q424659	Caledon
Q1105343	cocktail glass
Q33135096	Zespół dworski, XIX/XX
Q1007100	Gryazev-Shipunov GSh-23
Q58390	fielding
Q19664430	George C. Williams
Q188808	PlayStation Vita
Q23246716	cell division topological specificity factor MinE BPSL2595
Q486883	Charles Lang
Q1122583	Indochine
Q905487	Szymonowo
Q1546443	Greek drachma
Q25231	Svalbard
Q690421	Tchibanga
Q242650	Mary McCormack
Q2993145	Congress of the French Parliament
Q3677482	Circle
Q4973893	Bronikowo, Greater Poland Voivodeship
Q27640062	Menthae Herba
Q40260	cell nucleus
Q33407939	Zespół pałacowy
Q33487931	Zespół pałacowy
Q17100649	Reinert Kverneland
Q30039036	Zespół dworski
Q237726	Rosalba Carriera
Q971695	Sweeter
Q16935050	Rebecca Naomi Jones
Q17319780	Soldiers in a stable
Q702524	University of Erfurt
Q266270	Yaphet Kotto
Q806700	Bank of Greece
Q6438861	Kromolin
Q1147086	catgut
Q490390	Wright County
Q3183527	Herman van der Horst
Q2848142	André Lefaur
Q38882	Tyrrhenian Sea
Q3151342	racist insult
Q23038032	Jarka Pižla
Q1647443	Saint George
Q287218	ABC Studios
Q7848958	Trzebieszki, Greater Poland Voivodeship
Q33308039	Zespół dworski
Q2070948	Perimede
Q14819444	endoplasmic reticulum-Golgi intermediate compartment
Q1656230	Phillips 66
Q2297927	spy film
Q131758	Desperate Housewives
Q29213908	Tapestries from ‘The Seasons’
Q22075247	Under Neon Lights
Q43192	flag of France
Q8520740	Category:Hole (band) members
Q28411267	Starr Chen
Q1259323	tribal chief
Q30071620	Zespół dworski
Q245065	intergovernmental organization
Q540925	Pavao Pavličić
Q14864932	positive regulation of proteasomal ubiquitin-dependent protein catabolic process
Q5103522	Chocicza, Gmina Nowe Miasto nad Wartą
Q23739	soap opera
Q80011	Chiba Prefecture
Q10600396	Nhuwala
Q11751994	Kąśna Dolna
Q3246451	Jack DeSena
Q2704081	143 Records
Q21988032	SEC14-like lipid binding 4
Q16942	Harpalyke
Q5589	Henri Matisse
Q21095300	positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway
Q3471040	Samuel Ball
Q202160	Kutno
Q283236	Joey Tafolla
Q4378078	Пригородное сельское поселение
Q2514690	Zatory
Q527423	Rossendale
Q315760	Studio !K7
Q1741373	Killer Love
Q189054	Batman Returns
Q2815472	Late Roman Republic
Q2771329	East Rudham
Q3284355	System
Q2902029	Bierebo
Q56583	Pu-Xian Min
Q32998790	Zespół dworski
Q21101903	microtubule-based movement
Q308722	James Gandolfini
Q22295436	synaptic vesicle budding from presynaptic endocytic zone membrane
Q7550889	combat vehicle
Q6026852	Indradeep Dasgupta
Q14349455	membrane
Q23539288	Chloramphenicol O-acetyltransferase lp_1787
Q18665334	PG
Q22746	urban park
Q167696	Nicole Scherzinger
Q21694759	Shropshire
Q29815840	BarH2 Dmel_CG5488
Q196538	microscope
Q15056993	aircraft family
Q5240	1945
Q289054	Catherine Breillat
Q11559040	Seaside
Q11234761	Never Stop
Q3468966	The Incredible Hulk, season 5
Q726251	Elektra
Q19851198	Catégorie:Naissance aux Bermudes
Q10864048	first-level administrative country subdivision
Q2010500	Order of al-Hussein bin Ali
Q5671949	Harry Rigby
Q61355	Hempstead County
Q63099748	hotel building
Q16682047	One Piece universe
Q465516	Hollywood Babylon
Q2132510	posterior
Q26678733	12
Q484170	commune of France
Q7176910	Peter Shinkoda
Q18070937	copper structural group
Q628099	association football manager
Q6440329	Krzywka, Warmian-Masurian Voivodeship
Q361653	James A. Michener
Q16989242	Jarmo Mäkilä
Q943743	Francisco de Sá Carneiro Airport
Q1092993	barque
Q746448	recreational vehicle
Q62602544	eating establishment
Q24725604	K Homology domain
Q6161591	Jasionka, Rzeszów County
Q8446429	Category:Fences
Q603716	Antonio Molino Rojo
Q7634843	Sugar Hunter: The Best Love Songs of Chara
Q14901961	interleukin-1 beta production
Q5575912	God Leaves
Q53079	Coahuila
Q18574233	darts player
Q2742471	Maurice Bouchor
Q3791526	Russell Lloyd
Q2753534	Leszczyn Szlachecki
Q23482	Marseille
Q7130681	Category:Barbados
Q663654	Shire of Hepburn
Q4546664	106
Q33137434	Zespół pałacowy
Q43957010	constituency of the Italian Chamber of Deputies
Q45529	ghost
Q10129687	Category:Chinese temples
Q182725	Etta James
Q112698	Rains County
Q1429065	Sayed Badreya
Q19952439	IRT Third Avenue Line
Q851918	adoration
Q2036480	Kuchary-Skotniki
Q5590453	Gościeszyn, Greater Poland Voivodeship
Q73428769	America
Q9421463	Category:JUDY AND MARY
Q21621487	San Holo
Q2250439	Under the Table and Dreaming
Q790686	Avex Group
Q473357	Royal Society Range
Q51023	Vanessa Paradis
Q21659762	Pilot discography
Q972792	KinKi Kids
Q9218575	Category:Deaths in Ham
Q39069990	Oswald Cobblepot
Q18646611	Danish
Q54528997	The Now Now
Q47460738	Paramount Network
Q4925502	Chookiat Sakveerakul
Q926351	John Eales
Q23180183	DNA-3-methyladenine glycosylase I HMPREF0351_11839
Q1978718	unit of length
Q25475	Batumi
Q189474	keratin
Q7050346	Seven of Nine
Q7107817	Ostrowite, Nowe Miasto County
Q1043326	East Village
Q505765	Chobienia, Lubin County
Q229190	Catherine of Siena
Q33001536	Zespół pałacowy
Q59947072	liver merozoite formation protein, putative
Q1327883	Elena Leeve
Q441713	Catherine Scorsese
Q2338066	Order of Independence
Q1365966	Jeremy Thomas
Q56046850	Categoría:Rounds
Q202725	Mia Farrow
Q74351918	(R)-triglyceride
Q92614	Douglas Engelbart
Q41550	Organisation for Economic Co-operation and Development
Q3728357	Eli Stone, season 2
Q21105401	phosphate ion transmembrane transport
Q1418502	procedural programming
Q7717398	The Better 'Ole
Q5130454	CleanSeaNet
Q7281534	Radomierz, Lower Silesian Voivodeship
Q52827	pictogram
Q62203805	TcCLB.510515.60
Q7383447	Rutkowice, Kuyavian-Pomeranian Voivodeship
Q7715956	Love, Lust, Faith and Dreams
Q42302	clay
Q4683136	Adja Yunkers
Q65966993	hypertext system
Q918385	training
Q22298627	stomatogastric nervous system development
Q3435176	Robert Gaillard
Q6123905	Jaimec
Q130447	Ian Somerhalder
Q76905687	Jack
Q125904	Edward Norton
Q994776	brutalist architecture
Q64814835	City of London, Canada, With Views of Principal Business Buildings
Q30186446	Zespół pałacowy
Q3771	Gütersloh
Q7540126	headquarters
Q21596744	rat chromosome 17
Q7183322	Philip Campbell Curtis
Q978120	Ecchinswell
Q211265	District line
Q49440371	Dana Murray
Q7178468	Petlyakov VI-100
Q27096417	Jeffrey Silver
Q2296362	Musée Gustave-Moreau
Q19916539	orange hair
Q1373345	Jimmy Shergill
Q33673	Kannada
Q2379129	Brailsford
Q656185	South Orange
Q2561438	slice of life
Q14818106	protein C-terminus binding
Q28403236	University of Texas Tower Shooting
Q8726230	Category:People from Antarctica
Q2728107	Phillip Maurice Hayes
Q6944445	Muzi
Q1377575	wildlife refuge
Q7499937	Shockwave
Q2704999	Aleksei Guskov
Q1130480	Marinette County
Q423498	trimipramine
Q7848937	Trzebicko
Q30591206	Heng Tola
Q824282	elementary function
Q1125102	E major
Q7035349	Category:Eye
Q1082808	Christiane Rücker
Q3298532	Mathew Baynton
Q871289	Diocese of Linköping
Q29055	Sacha Baron Cohen
Q22752847	Roberta Wallach
Q204685	John Gielgud
Q1317059	Friedhelm Eberle
Q2085376	Atlantic Time Zone
Q3783501	Harry Goaz
Q6938	Hof
Q7563046	Sophie Nyweide
Q102496	parish
Q360642	Kevin Williamson
Q1645716	Nokia Asha series
Q104730	Maria Sebaldt
Q8063445	Zabardowice
Q877813	Tai Po District
Q211686	Númenor
Q7460439	Shadow
Q3729025	Law & Order, season 18
Q14645696	neuronal cell body
Q23533312	Cell division topological specificity factor MinE CD630_11510
Q2582691	Austin Wintory
Q7436908	Scott Morrison
Q33257666	Zespół pałacowy
Q1129377	history of the automobile
Q17125945	Ioann
Q597191	Rothmans International
Q3409240	Den Za Nas
Q33999	actor
Q51356723	Influence of inclusion of chestnut in the finishing diet on fatty acid profile of dry-cured ham from Celta pig breed.
Q17521986	Christel Suckow
Q7140335	Category:Films shot in Jamaica
Q3856083	Micaela Pignatelli
Q200637	Japheth
Q24784185	Transcription elongation factor Spt6, YqgF domain
Q5273898	Southwark
Q15234625	Adolf Filip
Q25373	Atlantis
Q18614801	Connoisseur
Q8080682	Łojowice, Lower Silesian Voivodeship
Q194881	Howard Hesseman
Q3057344	Mexico
Q67429128	Arts of Africa: Oceania, and the Americas
Q58826484	Law & Order: LA, season 1
Q83342	Bartın Province
Q159856	Duchy of Brabant
Q553102	Leonel Vieira
Q55785254	rare genetic eye disease
Q5308735	Drołtowice
Q56106	Independence Day
Q16363	shoulder
Q391413	power user
Q3623811	economic union
Q191788	ITER
Q1747606	Miguel M. Delgado
Q3729725	Royal Pains, season 1
Q838116	G4 nations
Q2964262	Chocho
Q6297284	Los Enemigos
Q62076952	Jukka Sorsa
Q1340419	Erich Haußmann
Q11431445	夢の外へ
Q10798782	television actor
Q44440	Golden Gate Bridge
Q65543	Thal
Q450851	Megan Dodds
Q1196216	Der Philosoph
Q4373598	Desyonovskoye Settlement
Q474200	shipbuilding
Q8162	linguistics
Q550158	What Is Love
Q9291376	Vivir
Q17276201	Still Llife with a Roemer
Q1998497	North Eastern Europe
Q1050	Eswatini
Q1806192	autophagy of mitochondrion
Q30797	Luxor Governorate
Q8682888	Category:Rosé wines
Q24372959	Ly6c
Q4021546	XTC
Q963715	M. R. James
Q28496788	Schwarzbach
Q20950365	Wikidata Query Service
Q286	leather
Q66556611	J.E.T. discography
Q14864455	negative regulation of nitric oxide biosynthetic process
Q779	Connecticut
Q11194286	Can't Stop Fallin' in Love
Q24120544	Cell division topological specificity factor BN117_1084
Q30071605	Zespół dworski
Q22954794	Pokémon Sun and Moon
Q1258618	van
Q14103	Champagne-Ardenne
Q862678	Bill and Carroll
Q5482749	Francis Wheatley
Q8041158	Category:Animal horns
Q2803114	Hawkchurch
Q7295360	Raszowice
Q24776810	UbiA prenyltransferase domain containing protein 1
Q1454986	physical system
Q698537	Joseph Koo
Q149918	communications satellite
Q11254033	Walk
Q710766	Arthur J. Nascarella
Q1346527	Kōzushima
Q726	horse
Q743632	Nieuw-Amsterdam
Q16782623	English unit of measurement
Q2529572	Chełmno nad Nerem
Q4812360	At Last Bill Cosby Really Sings
Q6436226	Krasne, West Pomeranian Voivodeship
Q200533	geography of France
Q7667033	Sędzice, Lower Silesian Voivodeship
Q214215	La Paz
Q329503	Kalgoorlie
Q4751159	analytical technique
Q4936442	Elmira Arikan
Q7253869	Prądzew, Łęczyca County
Q9339212	Sokolniki, Zgierz County
Q926230	effect
Q14510027	fusion reactor
Q3960	Australia
Q1877325	Savannah
Q867242	comics anthology
Q33326467	Zespół dworski
Q33406038	Zespół dworski
Q212351	Kate Dickie
Q13712	Tiber
Q3824662	Star Trek: Starship Creator
Q312640	H. R. Giger
Q949801	rotorcraft
Q16970	church building
Q193657	convex set
Q1341507	Lionel Abelanski
Q28703881	Kano Shigenobu
Q77993101	Bernardeau
Q18343358	Havyard Group
Q21107948	cellular response to luteinizing hormone stimulus
Q652560	West Indies Federation
Q230752	auditorium
Q28934	Brussels Airport
Q4248884	Jamaican pound
Q33407608	Zespół dworski
Q124291	electrical conductor
Q8029581	Wola Pękoszewska
Q15835433	dispositivo de seguridad móvil
Q64554203	Deckdisc catalog
Q489856	Haley Joel Osment
Q22569227	RepA leader peptide Tap YPCD1.78c
Q6497446	veil
Q113403	Order of Saint Stanislaus
Q6705850	Lutomia Dolna
Q78927770	Rose, la coke à zéro
Q19967624	Tora
Q19786052	Star Wars universe
Q12325	James Buchanan
Q25804	Trondheim
Q730038	credit institution
Q14901962	positive regulation of interleukin-1 alpha secretion
Q417175	kingdom
Q15313762	platelet dense granule organization
Q3269962	Lætitia Gabrielli
Q638	music
Q20026787	chemical component
Q4355681	Donna Wilkes
Q11587	bleach
Q5646675	Han Sanping
Q33092954	Zespół dworski, XIX/XX
Q2424907	Jan Gerritsz van Bronckhorst
Q18034527	SH3PXD2A
Q6380649	Kayo
Q82151	Food and Agriculture Organization of the United Nations
Q56530	Wappo
Q42092139	angel in a work of fiction
Q22269697	multi-organism process
Q52852923	British American Tobacco (Czech Republic)
Q290006	Lisa Vidal
Q3584766	Église Saint-Étienne de Bussy-Lettrée
Q509538	William Axt
Q4232315	underground mine
Q179615	salinity
Q21096412	cytoplasmic ribonucleoprotein granule
Q148958	magazine
Q667555	arrondissement of Corte
Q33311262	Zespół pałacowy
Q17361443	administrative territorial entity of a state of the United States
Q16886554	Whores
Q7732484	The Essential John Farnham – Limited Edition 3.0
Q78295452	ice cream stick
Q3726484	Enzo Cerusico
Q18758641	watercraft class
Q6345179	Kadar
Q24405986	Arntl
Q24783967	Peptidase S1, PA clan
Q153943	Kingdom of Westphalia
Q17144898	P. G. Vinda
Q6982957	Nawojowa
Q19300055	Joan Vidal Ventosa
Q3548203	Hideki Saijo
Q16746494	A Hard Jay's Night
Q28321447	Mario Kart 8 Deluxe
Q3571662	Yann LeCun
Q3567862	Who Wants to Get Down?
Q947811	Chicago Film Critics Association Award for Best Director
Q189729	Philip Glass
Q23079	Northumberland
Q51797539	Ranka Recordings
Q1444930	Philadelphia campaign
Q168355	Don Beddoe
Q1056114	Mike Henry
Q59056908	Interhemispheric synchrony of the last deglaciation inferred from alkenone palaeothermometry
Q256061	Tom Cavanagh
Q1130359	loincloth
Q207822	packaging and labeling
Q30103586	Zespół dworski
Q172593	Montauban
Q19560683	Category:London Records
Q11525716	Tokyo Metropolitan Road Route 157
Q14860771	receptor activity
Q1800189	Annie Award for Best Animated Feature
Q333475	Mel Ferrer
Q1786567	medical drama
Q25	Wales
Q277725	Indrajith Sukumaran
Q4649799	AACTA Award for Best Cinematography
Q52668846	Many Happy Returns
